stop_id;nom;latitude;longitude
StopArea:OCE87117960;saint phal monument aux morts;48.120556;3.996389
StopPoint:OCECar TER-87117960;saint phal monument aux morts;48.120556;3.996389
StopArea:OCE87117978;villery;48.171111;4.018611
StopPoint:OCECar TER-87117978;villery;48.171111;4.018611
StopArea:OCE87117986;neuvy sautour route nationale;48.042778;3.792778
StopPoint:OCECar TER-87117986;neuvy sautour route nationale;48.042778;3.792778
StopArea:OCE87117994;brienon sur armancon mairie;47.991944;3.616944
StopPoint:OCECar TER-87117994;brienon sur armancon mairie;47.991944;3.616944
StopArea:OCE87118000;troyes;48.296648;4.064259
StopPoint:OCECar TER-87118000;troyes;48.296648;4.064259
StopPoint:OCETrain TER-87118000;troyes;48.296648;4.064259
StopArea:OCE87118067;saint lye eglise;48.35881;3.999147
StopPoint:OCECar TER-87118067;saint lye eglise;48.35881;3.999147
StopArea:OCE87118075;payns mairie;48.382113;3.977727
StopPoint:OCECar TER-87118075;payns mairie;48.382113;3.977727
StopArea:OCE87118083;savieres  impasse st phal;48.41234;3.947353
StopPoint:OCECar TER-87118083;savieres  impasse st phal;48.41234;3.947353
StopArea:OCE87118091;saint mesmin gare sncf;48.438503;3.923669
StopPoint:OCECar TER-87118091;saint mesmin gare sncf;48.438503;3.923669
StopArea:OCE87118117;vallant saint georges mairie;48.469237;3.90388
StopPoint:OCECar TER-87118117;vallant saint georges mairie;48.469237;3.90388
StopArea:OCE87118133;chatres salle polyvalente;48.501415;3.853637
StopPoint:OCECar TER-87118133;chatres salle polyvalente;48.501415;3.853637
StopArea:OCE87118141;maizieres la grande paroisse eglise;48.511494;3.786759
StopPoint:OCECar TER-87118141;maizieres la grande paroisse eglise;48.511494;3.786759
StopArea:OCE87118158;romilly sur seine;48.514156;3.728338
StopPoint:OCECar TER-87118158;romilly sur seine;48.514156;3.728338
StopPoint:OCETrain TER-87118158;romilly sur seine;48.514156;3.728338
StopArea:OCE87118182;marnay sur seine;48.509413;3.561394
StopPoint:OCECar TER-87118182;marnay sur seine;48.509413;3.561394
StopArea:OCE87118190;nogent sur seine;48.497839;3.493729
StopPoint:OCECar TER-87118190;nogent sur seine;48.497839;3.493729
StopPoint:OCETrain TER-87118190;nogent sur seine;48.497839;3.493729
StopArea:OCE87118257;vendeuvre;48.240348;4.467192
StopPoint:OCECar TER-87118257;vendeuvre;48.240348;4.467192
StopPoint:OCETrain TER-87118257;vendeuvre;48.240348;4.467192
StopArea:OCE87118299;bar sur aube;48.238524;4.706879
StopPoint:OCECar TER-87118299;bar sur aube;48.238524;4.706879
StopPoint:OCETrain TER-87118299;bar sur aube;48.238524;4.706879
StopArea:OCE87118414;evry le chatel gare;48.044949;3.921252
StopPoint:OCECar TER-87118414;evry le chatel gare;48.044949;3.921252
StopArea:OCE87130823;les cabannes centre;42.78486;1.688377
StopPoint:OCECar TER-87130823;les cabannes centre;42.78486;1.688377
StopArea:OCE87130831;pamiers centre;43.116;1.6108
StopPoint:OCECar TER-87130831;pamiers centre;43.116;1.6108
StopArea:OCE87130849;merens les vals;42.6561;1.8364
StopPoint:OCECar TER-87130849;merens les vals;42.6561;1.8364
StopArea:OCE87130856;saint girons place des capots;42.98416;1.142541
StopPoint:OCECar-87130856;saint girons place des capots;42.98416;1.142541
StopPoint:OCECar TER-87130856;saint girons place des capots;42.98416;1.142541
StopArea:OCE87130880;le vernet;43.184272;1.609749
StopPoint:OCECar TER-87130880;le vernet;43.184272;1.609749
StopArea:OCE87130898;varilhes centre;43.044978;1.627614
StopPoint:OCECar TER-87130898;varilhes centre;43.044978;1.627614
StopArea:OCE87131961;brion   montreal la cluse gare;46.175979;5.558858
StopPoint:OCECar-87131961;brion   montreal la cluse gare;46.175979;5.558858
StopPoint:OCECar TER-87131961;brion   montreal la cluse gare;46.175979;5.558858
StopPoint:OCETrain TER-87131961;brion   montreal la cluse gare;46.175979;5.558858
StopArea:OCE87134387;auch le seilhan;43.657778;0.5975
StopPoint:OCECar-87134387;auch le seilhan;43.657778;0.5975
StopArea:OCE87137158;tarascon sur ariege;42.8451;1.6078
StopPoint:OCECar TER-87137158;tarascon sur ariege;42.8451;1.6078
StopArea:OCE87137455;la source universite;47.839388;1.934688
StopPoint:OCECar-87137455;la source universite;47.839388;1.934688
StopArea:OCE87137802;dreux gare routiere;48.732222;1.371111
StopPoint:OCECar-87137802;dreux gare routiere;48.732222;1.371111
StopArea:OCE87138321;gaillac d aveyron;44.3536;2.9286
StopPoint:OCECar-87138321;gaillac d aveyron;44.3536;2.9286
StopPoint:OCECar TER-87138321;gaillac d aveyron;44.3536;2.9286
StopArea:OCE87138339;lapanouse;44.3354;3.0317
StopPoint:OCECar-87138339;lapanouse;44.3354;3.0317
StopPoint:OCECar TER-87138339;lapanouse;44.3354;3.0317
StopArea:OCE87138362;la roquette hotel la rocade;44.371265;2.63249
StopPoint:OCECar-87138362;la roquette hotel la rocade;44.371265;2.63249
StopPoint:OCECar TER-87138362;la roquette hotel la rocade;44.371265;2.63249
StopArea:OCE87138370;canabols;44.3785;2.6541
StopPoint:OCECar-87138370;canabols;44.3785;2.6541
StopArea:OCE87138438;lugan rn88 d295;44.364188;2.887331
StopPoint:OCECar-87138438;lugan rn88 d295;44.364188;2.887331
StopArea:OCE87138883;bertholene cafe girou;44.3929;2.782
StopPoint:OCECar TER-87138883;bertholene cafe girou;44.3929;2.782
StopArea:OCE87139089;albias;44.0905;1.4471
StopPoint:OCECar TER-87139089;albias;44.0905;1.4471
StopArea:OCE87139501;troyes gare routiere;48.297284;4.064276
StopPoint:OCECar TER-87139501;troyes gare routiere;48.297284;4.064276
StopArea:OCE87139527;barberey saint sulpice centre commercial;48.334086;4.023592
StopPoint:OCECar TER-87139527;barberey saint sulpice centre commercial;48.334086;4.023592
StopArea:OCE87139535;barberey saint sulpice route d;48.338838;4.030786
StopPoint:OCECar TER-87139535;barberey saint sulpice route d;48.338838;4.030786
StopArea:OCE87139550;mesgrigny mairie;48.486377;3.883707
StopPoint:OCECar TER-87139550;mesgrigny mairie;48.486377;3.883707
StopArea:OCE87139568;mery sur seine hotel de ville;48.508626;3.88909
StopPoint:OCECar TER-87139568;mery sur seine hotel de ville;48.508626;3.88909
StopArea:OCE87139584;maizieres la grande paroisse tabac;48.501306;3.780686
StopPoint:OCECar TER-87139584;maizieres la grande paroisse tabac;48.501306;3.780686
StopArea:OCE87139659;troyes chambre de commerce;48.291111;4.071111
StopPoint:OCECar TER-87139659;troyes chambre de commerce;48.291111;4.071111
StopArea:OCE87139667;troyes lombards;48.278056;4.065833
StopPoint:OCECar TER-87139667;troyes lombards;48.278056;4.065833
StopArea:OCE87139733;rosieres pres de troyes;48.256667;4.064722
StopPoint:OCECar TER-87139733;rosieres pres de troyes;48.256667;4.064722
StopArea:OCE87139774;saint leger pres troyes;48.235278;4.078889
StopPoint:OCECar TER-87139774;saint leger pres troyes;48.235278;4.078889
StopArea:OCE87139824;moussey;48.214444;4.094444
StopPoint:OCECar TER-87139824;moussey;48.214444;4.094444
StopArea:OCE87139857;roncenay;48.190904;4.065314
StopPoint:OCECar TER-87139857;roncenay;48.190904;4.065314
StopArea:OCE87139865;lirey la chapelle;48.156389;4.042222
StopPoint:OCECar TER-87139865;lirey la chapelle;48.156389;4.042222
StopArea:OCE87139873;machy;48.14;4.044167
StopPoint:OCECar TER-87139873;machy;48.14;4.044167
StopArea:OCE87139899;le cheminot;48.14687;4.010188
StopPoint:OCECar TER-87139899;le cheminot;48.14687;4.010188
StopArea:OCE87139907;coursan en othe rn;48.079722;3.830278
StopPoint:OCECar TER-87139907;coursan en othe rn;48.079722;3.830278
StopArea:OCE87141002;nancy place de la republique;48.689857;6.174579
StopPoint:OCECar TER-87141002;nancy place de la republique;48.689857;6.174579
StopPoint:OCENavette-87141002;nancy place de la republique;48.689857;6.174579
StopPoint:OCETrain TER-87141002;nancy place de la republique;48.689857;6.174579
StopArea:OCE87141010;jarville la malgrange;48.669788;6.203364
StopPoint:OCECar TER-87141010;jarville la malgrange;48.669788;6.203364
StopPoint:OCETrain TER-87141010;jarville la malgrange;48.669788;6.203364
StopArea:OCE87141036;foug;48.67928;5.791329
StopPoint:OCETrain TER-87141036;foug;48.67928;5.791329
StopArea:OCE87141044;toul;48.679011;5.880499
StopPoint:OCECar TER-87141044;toul;48.679011;5.880499
StopPoint:OCETrain TER-87141044;toul;48.679011;5.880499
StopArea:OCE87141051;fontenoy sur moselle;48.712042;5.980756
StopPoint:OCETrain TER-87141051;fontenoy sur moselle;48.712042;5.980756
StopArea:OCE87141069;liverdun;48.749387;6.061669
StopPoint:OCECar TER-87141069;liverdun;48.749387;6.061669
StopPoint:OCETrain TER-87141069;liverdun;48.749387;6.061669
StopArea:OCE87141077;frouard;48.755428;6.143927
StopPoint:OCECar TER-87141077;frouard;48.755428;6.143927
StopPoint:OCETrain TER-87141077;frouard;48.755428;6.143927
StopArea:OCE87141085;champigneulles;48.735065;6.16936
StopPoint:OCECar TER-87141085;champigneulles;48.735065;6.16936
StopPoint:OCETrain TER-87141085;champigneulles;48.735065;6.16936
StopArea:OCE87141093;laneuveville devant nancy;48.655699;6.227814
StopPoint:OCECar TER-87141093;laneuveville devant nancy;48.655699;6.227814
StopPoint:OCETrain TER-87141093;laneuveville devant nancy;48.655699;6.227814
StopArea:OCE87141101;varangeville   saint nicolas;48.635339;6.31286
StopPoint:OCECar TER-87141101;varangeville   saint nicolas;48.635339;6.31286
StopPoint:OCETrain TER-87141101;varangeville   saint nicolas;48.635339;6.31286
StopArea:OCE87141119;dombasle sur meurthe;48.623275;6.343478
StopPoint:OCECar TER-87141119;dombasle sur meurthe;48.623275;6.343478
StopPoint:OCETrain TER-87141119;dombasle sur meurthe;48.623275;6.343478
StopArea:OCE87141127;rosieres aux salines;48.605441;6.350631
StopPoint:OCECar TER-87141127;rosieres aux salines;48.605441;6.350631
StopPoint:OCETrain TER-87141127;rosieres aux salines;48.605441;6.350631
StopArea:OCE87141135;blainville   damelevieres;48.564645;6.386978
StopPoint:OCECar TER-87141135;blainville   damelevieres;48.564645;6.386978
StopPoint:OCETrain TER-87141135;blainville   damelevieres;48.564645;6.386978
StopArea:OCE87141143;mont sur meurthe;48.559964;6.449774
StopPoint:OCECar TER-87141143;mont sur meurthe;48.559964;6.449774
StopPoint:OCETrain TER-87141143;mont sur meurthe;48.559964;6.449774
StopArea:OCE87141150;luneville;48.58775;6.497139
StopPoint:OCECar TER-87141150;luneville;48.58775;6.497139
StopPoint:OCETrain TER-87141150;luneville;48.58775;6.497139
StopArea:OCE87141200;einvaux;48.50311;6.392751
StopPoint:OCETrain TER-87141200;einvaux;48.50311;6.392751
StopArea:OCE87141218;bayon;48.467655;6.322191
StopPoint:OCETrain TER-87141218;bayon;48.467655;6.322191
StopArea:OCE87141259;soulosse route nationale;48.399311;5.701625
StopPoint:OCECar TER-87141259;soulosse route nationale;48.399311;5.701625
StopArea:OCE87141291;neufchateau;48.358092;5.691036
StopPoint:OCECar TER-87141291;neufchateau;48.358092;5.691036
StopPoint:OCETrain TER-87141291;neufchateau;48.358092;5.691036
StopArea:OCE87141374;saint clement   laronxe;48.53121;6.608298
StopPoint:OCECar TER-87141374;saint clement   laronxe;48.53121;6.608298
StopPoint:OCETrain TER-87141374;saint clement   laronxe;48.53121;6.608298
StopArea:OCE87141382;chenevieres;48.519475;6.632684
StopPoint:OCECar TER-87141382;chenevieres;48.519475;6.632684
StopPoint:OCETrain TER-87141382;chenevieres;48.519475;6.632684
StopArea:OCE87141390;menil   flin;48.504819;6.659707
StopPoint:OCECar TER-87141390;menil   flin;48.504819;6.659707
StopPoint:OCETrain TER-87141390;menil   flin;48.504819;6.659707
StopArea:OCE87141408;azerailles;48.491163;6.696215
StopPoint:OCECar TER-87141408;azerailles;48.491163;6.696215
StopPoint:OCETrain TER-87141408;azerailles;48.491163;6.696215
StopArea:OCE87141416;baccarat;48.452264;6.744054
StopPoint:OCECar TER-87141416;baccarat;48.452264;6.744054
StopPoint:OCETrain TER-87141416;baccarat;48.452264;6.744054
StopArea:OCE87141424;bertrichamps;48.428486;6.791279
